,text,metadata
113,"Our St. Jude is an experience-based app made with St. Jude families for St. Jude families. Patients and caregivers can download and use the app to track clinical appointments, stay up to date on campus events, read educational materials, get notifications on travel and housing reservations, and more.
Learn more about the Our St. Jude app. Use both the St. Jude MyChart and the Our St. Jude apps to have the best experience.
You will use the same username and password to sign into St. Jude MyChart and Our St. Jude. Set this username and password when you sign up for MyChart.
""When you are at St. Jude, you are in the best place you can be.""
-Jennifer Ayo, Read her story","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Our St. Jude app', 'super_section': None}"
114,"When you arrive at St. Jude, your first stop will be Patient Registration. It is located on the Patient Care Center’s 1st floor near the main lobby.
Patient Registration hours and contact information
Hours: Monday–Friday, 6 a.m.–10:30 p.m.
Saturday and Sunday, 6:30 a.m.–10:30 p.m.
Phone:901-595-2010; toll-free1-866-278-5833, ext. 2010
Registration for after-hours appointments is in the Infusion Center.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Getting started: Registration and first visit', 'super_section': None}"
115,St. Jude values cultural differences. Our cultural navigation team helps patients and families from across the world. We work with your care team to give support and guidance as your child adjusts to treatment. Each international patient is assigned a cultural navigator who will help along the way.,"{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Cultural navigation', 'super_section': None}"
116,"Interpreters are available weekdays from 7 a.m.–6 p.m. to help limited-English speaking families talk with hospital staff.
For 24-hour medical interpreting by phone, call the Interpreter Services line at901-595-2983.
Option 2: Spanish
Option 3: French
Option 4: Arabic
Option 5: Mandarin
Option 6: Staff Interpreters
Families who speak languages not listed above should call the operator at901-595-3300and ask for an interpreter for the language they speak.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Interpreter services', 'super_section': None}"
117,"For your first visit to St. Jude, we need certain information to set up your medical chart correctly. Be sure to have the following information with you:
Child’s birth certificate
Child’s Social Security number (if a U.S. citizen)
Your Social Security number (if a U.S. citizen)
Copies of custody or divorce papers (including court orders and parenting plans), guardianship papers, and power of attorney documents to show who can sign for your child’s medical tests and treatments
Photo identification (driver’s license, ID card)
Insurance card(s)
Employer information for the patient, parent(s), or guardian(s)
Emergency contact(s) name, address, and phone numbers
Insurance information (including medical, pharmacy, and dental insurance cards)","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Documents to bring with you', 'super_section': None}"
118,"Insurance information (including medical, pharmacy, and dental insurance cards)
Family doctor’s name, address, phone, fax, and email address
Name of the doctor your insurance company assigned as your child’s primary care physician (including address, phone, fax, and email address)
What to Bring checklist","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Documents to bring with you', 'super_section': None}"
119,"Your first visit to St. Jude may take longer than usual as St. Jude staff gather necessary information from you. After we have your child’s information, a staff member will begin your child’s medical chart. If you have other children, we encourage you to leave them at home if you can.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'First visit expectations', 'super_section': None}"
120,"Each time you visit, Patient Registration or clinic staff will give your child an identification (ID) armband. This keeps your child safe and lets us know who is on campus that day.
Please remove the ID armband when your child leaves campus for the day.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Patient identification', 'super_section': None}"
121,Patient Registration staff will give you a schedule card that lists the areas your child needs to visit that day. You can also log in toSt. Jude MyChartto view your child’s schedule.,"{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Your child’s schedule', 'super_section': None}"
122,"If you have changes in your phone number, address, insurance, emergency contacts, or other important details, please update your information inSt. Jude MyChartor contact Patient Registration:
If you are in the hospital, dial 2010.
If you are in the hospital, dial 2010.
If you are in Memphis, dial901-595-2010.
If you are in Memphis, dial901-595-2010.
If you are outside the Memphis area, call1-866-278-5833,ext. 2010.
If you are outside the Memphis area, call1-866-278-5833,ext. 2010.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'How to update personal information', 'super_section': None}"
123,"Before your child begins treatment, the staff will ask you to read and sign a general consent form. By signing this form, you allow the St. Jude staff to do tests that can help us learn (or confirm) which illness affects your child.
When test results come back, a St. Jude doctor will meet with you to discuss the findings and treatment options. At this time, you will hear about anyclinical trialsthat may be open to your child.
If you agree to the suggested treatment plan, a staff member will ask you to sign a second set of consent forms. These forms say that you choose to sign your child up for a clinical research study and that you agree to the treatment your child will receive.Learn about taking part in clinical research.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Understanding and signing consent forms', 'super_section': None}"
124,"It is important that you understand all consent forms and proposed treatments. If you have trouble reading or understanding these forms, please tell the staff. We want you to ask as many questions as necessary to understand the information.
As your child’s treatment progresses, you might be asked to sign other consent forms for certain tests and treatments.","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Understanding and signing consent forms', 'super_section': None}"
125,"St. Jude has a research participant advocate to help answer questions about your rights if you and your child choose to take part in a research study.
To reach the research participant advocate, call901-258-3849or901-355-8242.
If you are outside the Memphis area, dial toll-free1-866-278-5833, ext. 3849 or 8242. You may also email them atresearchparticipantadvocate@stjude.org.
Share
Post
Email
Print","{'source_url': 'https://www.stjude.org/treatment/patient-resources/before-arrival/what-to-bring.html', 'retrieved_at': '2025-09-29T19:30:02.817262', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Research participant advocate', 'super_section': None}"
126,"St. Jude Family of Websites
Explore our cutting edge research, world-class patient care, career opportunities and more.
St. Jude Children's Research Hospital Home
ResearchSt. Jude ResearchProgress: A Digital MagazineResearch & Clinical FacultySt. Jude CloudChildhood Cancer Survivor Study
St. Jude Research
Progress: A Digital Magazine
Research & Clinical Faculty
St. Jude Cloud
Childhood Cancer Survivor Study
CareersCareers at St. JudeHave More in Memphis
Careers at St. Jude
Have More in Memphis
Patient InformationCare & Treatment at St. JudeTogether by St. Jude™ online resourceLong-Term Follow-Up StudySt. Jude LIFE
Care & Treatment at St. Jude
Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE","{'source_url': 'https://www.stjude.org/treatment/services/clinics-and-services/school-program.html', 'retrieved_at': '2025-09-29T19:30:03.245850', 'title': 'The St. Jude School Program | St. Jude Care & Treatment', 'section': 'The St. Jude School Program | St. Jude Care & Treatment', 'super_section': None}"
127,"Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE
Education & OutreachEducation & Training at St. JudeSt. Jude Graduate School of Biomedical SciencesSt. Jude Global
Education & Training at St. Jude
St. Jude Graduate School of Biomedical Sciences
St. Jude Global
FundraisingGet InvolvedWays to Give
Get Involved
Ways to Give
Menu
Close
Patient & Family ResourcesHow to Seek TreatmentAffiliate ProgramInformation for New PatientsSt. Jude MyChartPatient Family Centered CareFamily CommonsPatient Education ResourcesHow to Request Medical Records
How to Seek Treatment
Affiliate Program
Information for New Patients
St. Jude MyChart
Patient Family Centered Care
Family Commons
Patient Education Resources
How to Request Medical Records","{'source_url': 'https://www.stjude.org/treatment/services/clinics-and-services/school-program.html', 'retrieved_at': '2025-09-29T19:30:03.245850', 'title': 'The St. Jude School Program | St. Jude Care & Treatment', 'section': 'The St. Jude School Program | St. Jude Care & Treatment', 'super_section': None}"
