,text,metadata
1509,"When you take a medicine, your body needs way to handle it. One way is for drug transporters to carry the medicine to be broken down. A drug transporter calledsolute carrier organic anion transporter family member 1B1,known as SLCO1B1, helps the body get rid of certain medicines after they are no longer needed.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/slco1b1-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.342229', 'title': 'SLCO1B1 and Medicines - Together by St. Jude™', 'section': 'What is SLCO1B1?', 'super_section': None}"
1510,"Each person differs from another at the DNA level. Genes are segments ofDNAthat act as a set of instructions and tell the body how to work. TheSLCO1B1gene is a section of DNA that instructs how well the SLCO1B1 transporter will work.
The study of how genes likeSLCO1B1affect the way your body interacts with medicines is calledpharmacogenomics. Differences in your DNA that make up theSLCO1B1gene can affect how well you are able to handle certain medicines.
If you transport medicine too fast or too slow, the medicine may not work as well, or you may have more side effects.
A pharmacogenomic test can help your medical team know how well the SLCO1B1 transporter will work. The test results can help your doctor and pharmacist choose the correct type or dose of medicine to give you.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/slco1b1-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.342229', 'title': 'SLCO1B1 and Medicines - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1511,"The results of yourSLCO1B1test will place you into one of four groups:
Increased function– People in this group have slightly higher function of SLCO1B1 transporters. About 3 in 100 people are in this group.
Normal function– People in this group have normal working SLCO1B1 transporters. About 66 in 100 people are in this group.
Decreased function– People in this group have slightly lower functioning SLCO1B1 transporters. About 28 in 100 people are in this group.
Poor function– People in this group have very low SLCO1B1 transporter function. People who are in this group may need lower doses or a different medicine to avoid side effects. About 3 in 100 people are in this group.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/slco1b1-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.342229', 'title': 'SLCO1B1 and Medicines - Together by St. Jude™', 'section': 'SLCO1B1 gene groups', 'super_section': None}"
1512,"The SLCO1B1 transporter helps in the breakdown of many medicines, including statins, medicines used to lower cholesterol levels. Depending on what gene group you are in, you may need a lower dose of some medicines or a different medicine.
Scientists continue to find new information about which medicines are affected by gene test results. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.
Find more information aboutgenesthat are being used to make medication therapy decisions for patients atSt. Jude.
If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/slco1b1-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.342229', 'title': 'SLCO1B1 and Medicines - Together by St. Jude™', 'section': 'SLCO1B1 gene groups', 'super_section': None}"
1513,"SLCO1B1 is a drug transporter that helps the body break down and get rid of certain medicines after they are no longer needed.
A pharmacogenomic test can help your medical team know well your SLCO1B1 transporter will work.
Some people have very low SLCO1B1 transporter function and may need lower doses or a different medicine to avoid side effects.
Pharmacogenomic testing can help doctors and pharmacists choose the best medicine or dose of medicine to give you.
—Reviewed: September 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/slco1b1-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.342229', 'title': 'SLCO1B1 and Medicines - Together by St. Jude™', 'section': 'Key points about SLCO1B1', 'super_section': None}"
1514,"When you take a medicine, your body needs a way to handle it. One way is for enzymes to metabolize (break down) the medicine. Anenzymecalledthiopurine methyltransferase (TPMT)can break down a class of medicines called thiopurines. Thiopurines include mercaptopurine (6-MP, Purinethol®), thioguanine (6-TG, Tabloid®), and azathioprine (Imuran®).","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/thiopurine-methyltransferase-tpmt-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.845550', 'title': 'Thiopurine Methyltransferase (TPMT) and Medicines - Together by St. Jude™', 'section': 'What is TPMT?', 'super_section': None}"
1515,"Mercaptopurineandthioguanineare important chemotherapy medicines used to treat leukemia. Azathioprine is a medicine used to treat someautoimmune diseases. Like many medicines, how well thiopurines work and their side effects can be different from person to person.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/thiopurine-methyltransferase-tpmt-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.845550', 'title': 'Thiopurine Methyltransferase (TPMT) and Medicines - Together by St. Jude™', 'section': 'Thiopurine medicines', 'super_section': None}"
1516,"Most people have no problem breaking down thiopurines. However, a small number of people (about 1 in 300) have almost no ability to break down these medicines. For these people, toxic levels of the medicine build up in the body. People with no TPMT enzyme function can have very serious side effects such as low blood counts or infection if they receive normal doses of thiopurine medicines.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/thiopurine-methyltransferase-tpmt-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.845550', 'title': 'Thiopurine Methyltransferase (TPMT) and Medicines - Together by St. Jude™', 'section': 'TPMT function', 'super_section': None}"
1517,"Each person differs from another at theDNAlevel. Genes are segments of DNA that act as a set of instructions and tell the body how to work. TheTPMTgene is a section of DNA that instructs how well TPMT enzymes will work.
The study of how genes likeTPMTaffect the way your body interacts with medicines is calledpharmacogenomics. Differences in your DNA that make up theTPMTgene can change how well you are able to break down thiopurine medicines such as mercaptopurine, thioguanine, or azathioprine.
A pharmacogenomic test looks for differences that can help your medical team know how well your TPMT enzymes will work. The test results can help your doctor and pharmacist choose the correct dose of medicine to give you.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/thiopurine-methyltransferase-tpmt-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.845550', 'title': 'Thiopurine Methyltransferase (TPMT) and Medicines - Together by St. Jude™', 'section': 'Pharmacogenomic testing', 'super_section': None}"
1518,"The results of your TPMT pharmacogenomic test will place you into one of three groups:
Normal metabolizer– People in this group have normal TPMT function. About 90 in 100 people are in this group.
Intermediate metabolizer– People in this group have slightly reduced TPMT function. They may need lower doses of thiopurine medicines to avoid side effects. About 10 in 100 people are in this group.
Poor metabolizer– People in this group have no TPMT enzyme. These patients are at high risk for having side effects, including very low blood counts that could be life threatening. Patients should receive much lower than normal doses of mercaptopurine, thioguanine, or azathioprine. About 1 in 300 people are in this group.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/thiopurine-methyltransferase-tpmt-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.845550', 'title': 'Thiopurine Methyltransferase (TPMT) and Medicines - Together by St. Jude™', 'section': 'TPMTgene groups', 'super_section': None}"
1519,"A second enzyme callednudix-type motif 15 (NUDT15)is important to break down thiopurine medicines. You may also be tested for the NUDT15 gene. For more information, seeTPMT & NUDT15 and Medicines.
Scientists continue to find new information about which medicines are affected by gene test results. Talk to your doctor or pharmacist if you have questions about your medicines, side effects, or pharmacogenomic testing.
Find more information aboutgenesthat are being used to make medication therapy decisions for patients atSt. Jude.
If you have questions about pharmacogenomic testing done at St. Jude, you can email the Clinical Pharmacogenomics Program atpharmacogenomics@stjude.org.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/thiopurine-methyltransferase-tpmt-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.845550', 'title': 'Thiopurine Methyltransferase (TPMT) and Medicines - Together by St. Jude™', 'section': 'TPMTgene groups', 'super_section': None}"
1520,"TPMT is an enzyme that help the body break down medicines called thiopurines.
People who are poor metabolizers are at risk for serious side effects if they take normal doses of thiopurines.
Pharmacogenomic testing can help identify people who are intermediate or poor metabolizers. This helps doctors and pharmacists know ahead of time whether to prescribe lower doses of medicine.
—Reviewed: October 2022","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/tests/pharmacogenetics/thiopurine-methyltransferase-tpmt-and-medicines.html', 'retrieved_at': '2025-09-29T20:50:05.845550', 'title': 'Thiopurine Methyltransferase (TPMT) and Medicines - Together by St. Jude™', 'section': 'Key points about TPMT', 'super_section': None}"
