id,text,metadata
125,"Aplastic AnemiaAplastic anemia occurs when bone marrow does not make enough new blood cells. Learn about aplastic anemia symptoms, diagnosis, and treatment in children.
Aplastic anemia occurs when bone marrow does not make enough new blood cells. Learn about aplastic anemia symptoms, diagnosis, and treatment in children.
AnemiaAnemia is a condition that occurs when your body does not have enough healthy red blood cells. Learn about anemia symptoms and treatment.
Anemia is a condition that occurs when your body does not have enough healthy red blood cells. Learn about anemia symptoms and treatment.
Sickle Cell DiseaseSickle cell disease is a group of inherited blood disorders that affect the hemoglobin within red blood cells. Learn more about sickle cell disease.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemolytic-anemia.html', 'retrieved_at': '2025-09-29T20:34:25.464497', 'title': 'Hemolytic Anemia - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
126,Sickle cell disease is a group of inherited blood disorders that affect the hemoglobin within red blood cells. Learn more about sickle cell disease.,"{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemolytic-anemia.html', 'retrieved_at': '2025-09-29T20:34:25.464497', 'title': 'Hemolytic Anemia - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
127,"Hemophiliais a rare bleeding disorder in which the blood does not clot properly. It usually runs in families. But there are times a person may be the first one in their family to develop hemophilia.
Platelets are blood cells that help clot the blood. Certain proteins in the blood, calledclotting factors, help platelets stick together to form clots and stop bleeding. Hemophilia is caused by having little or no clotting factor. This means the blood does not clot fast enough when tissue is injured.
There are 12 clotting factors in the blood. Lacking even one of these clotting factors causes prolonged bleeding. Hemophilia is caused by a change (called a mutation) in a gene that provides instructions to proteins to form clots in the blood.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'What is hemophilia?', 'super_section': None}"
128,"Hemophilia results in soft, unstable clots or no clot forming at all. Hemophilia does not cause a person to bleed faster than someone without the disorder, just longer. A person with hemophilia may bleed longer after an injury or may bleed internally or may bleed spontaneously. This can damage tissues, organs, and joints.
Hemophilia can be mild, moderate, or severe based on how much clotting factor is in the blood. In some cases, hemophilia may be life-threatening.
Treatment for hemophilia includes factor replacement therapy, which replaces missing proteins from the blood.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'What is hemophilia?', 'super_section': None}"
129,"Hemophilia symptoms usually depend on how low the factor levels are. Signs and symptoms may include:
Prolonged bleeding from minor cuts and scrapes
Bruising easily
Bruises that are large, unexplained, or in unusual places
Nosebleeds that are hard to stop
Blood in the urine or stool
Excessive bleeding after surgery or a dental procedure
Unusual bleeding after vaccinations
Menstrual periods that are heavy or last more than 7 days
Joint pain and swelling","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Symptoms of hemophilia', 'super_section': None}"
130,"There are 3 types of hemophilia. The type of hemophilia a person has depends on which clotting factor is low or missing:
Hemophilia A:lack of clotting factor VIII (8)
Hemophilia B:lack of clotting factor IX (9)
Hemophilia C:lack of clotting factor XI (11)
Hemophilia A is the most common type of hemophilia. It accounts for about 80% of all hemophilia cases and is 4 times more common than hemophilia B. Hemophilia affects about 20,000 people in the United States and about 400,000 people worldwide.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Types of hemophilia', 'super_section': None}"
131,"Hemophilia A and B are usually inherited, which means passed on from parent to child through genes. Hemophilia can also happen by a new gene change (mutation) that occurs before birth. This occurs in about 1 in 3 people with hemophilia.
Chromosomes are the proteins that carry genetic information. Males have a X chromosome and a Y chromosome (XY). Females have two X chromosomes (XX). The gene that causes hemophilia A and B is located on the X chromosome, so the disorder is usually passed from a mother to a male child.
Some females who carry the gene can have symptoms of increased bleeding such as heavy nosebleeds or heavy menstrual bleeding.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Hemophilia A and B', 'super_section': None}"
132,"Inheritance from mother to child:A female carrier of hemophilia has a 50% chance of passing the gene on with each birth, depending on which X chromosome the child gets.
If the gene mutation is passed on to a male child, he will have hemophilia.
If the gene mutation is passed on to a male child, he will have hemophilia.
If the gene mutation is passed on to a female child, she will be a carrier.
If the gene mutation is passed on to a female child, she will be a carrier.
A mother who is a carrier of hemophilia has a 50% chance of passing the gene on to each of her children.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Hemophilia A and B', 'super_section': None}"
133,"Inheritance from father to child:Because a male child inherits the Y chromosome from their father, a father cannot pass the gene on to a male child. However, because the father provides one of the X chromosomes, every girl born to a male with hemophilia will be a carrier.
A father with hemophilia will pass the gene on to all of his daughters.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Hemophilia A and B', 'super_section': None}"
134,"Unlike hemophilia A or B, hemophilia C (factor XI deficiency) is passed on by either the mother or the father. Most people with factor XI (11) deficiency will have few bleeding symptoms or none at all.
It is not well known how the amount of factor XI (11) in a person's blood affects the severity of symptoms. Usually, factor XI (11) deficiency is a mild bleeding disorder, but this can vary widely, even among family members. This can make it hard to diagnose. Some people with only a mild deficiency in factor XI (11) can have serious bleeding episodes.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Hemophilia C', 'super_section': None}"
135,"Hemophilia is diagnosed based on your child’s family and medical history, physical exam, and lab tests. If your child has symptoms or if your family has a history of bleeding disorders, your child’s care team will order blood tests. Your doctor may ask you about any changes in bleeding or bruising, recent illnesses, or medicines your child is taking.
Tests to diagnose hemophilia include:
Complete blood count (CBC)to measure the number and size of blood cells
Clotting factor teststo measure the levels of specific clotting factors in the blood
Other blood teststo measure how long it takes blood to clot
Hemophilia A and B are classified based on the amount of factor VIII (8) or factor IX (9) a child has:
Mild:factor levels are 5–50% of the normal amount","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Diagnosis of hemophilia', 'super_section': None}"
136,"Mild:factor levels are 5–50% of the normal amount
Moderate:factor levels are 1–5% of the normal amount
Severe:factor levels are less than 1% of the normal amount","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Diagnosis of hemophilia', 'super_section': None}"
137,"If your child is diagnosed with hemophilia, they will be treated by a hematologist, a doctor who specializes in treating blood disorders.
Treatment for hemophilia is based on disease severity, the child’s activity level, and medical or dental procedures needed. Current therapies include:","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Treatment of hemophilia', 'super_section': None}"
138,"Replacement therapy is the main treatment for hemophilia. This treatment replaces the clotting factor that is low or missing in the blood.
Clotting factor medicines for replacement therapy can be made from the plasma of donated blood (plasma factor concentrate). Plasma is the part of the blood that has clotting proteins. Clotting factors for replacement therapy can also be man-made concentrates called recombinant clotting factors.
Replacement therapy for hemophilia is given in a vein by IV and can be given at a medical clinic or at home by a trained caregiver. After the clotting factor is given, it works quickly to increase the factor levels.
Factor VIII (8) products include:ADVATE®, ELOCTATE®, ALPHANTE®, NUWIQ®
Factor IX (9) products include:BeneFIX®, ALPROLIX®, IDELVION®","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/hemophilia.html', 'retrieved_at': '2025-09-29T20:34:25.672996', 'title': 'Hemophilia - Together by St. Jude™', 'section': 'Clotting factor replacement therapy', 'super_section': None}"
